Participant Surname,Experiment Group,Drainage Region,Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date,Relative Mass Change (Gt),RelativeÂ Mass Change Uncertainty (Gt)
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.167,   -773.32,  150.247
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.250,   -789.10,  150.512
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.333,   -776.98,  150.778
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.417,   -800.35,  151.042
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.500,   -806.09,  151.307
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.583,   -825.59,  151.570
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.667,   -822.74,  151.834
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.750,   -785.76,  152.096
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.833,   -783.54,  152.359
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    1999.917,   -787.53,  152.621
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.000,   -820.96,  152.882
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.083,   -826.84,  153.143
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.167,   -783.23,  153.404
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.250,   -812.25,  153.664
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.333,   -817.42,  153.924
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.417,   -800.24,  154.183
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.500,   -773.86,  154.442
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.583,   -799.05,  154.700
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.667,   -784.50,  154.958
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.750,   -778.38,  155.216
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.833,   -774.03,  155.473
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2000.917,   -816.03,  155.730
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.000,   -852.86,  155.986
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.083,   -871.89,  156.242
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.167,   -870.73,  156.497
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.250,   -874.36,  156.752
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.333,   -862.18,  157.007
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.417,   -866.19,  157.261
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.500,   -869.25,  157.515
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.583,   -889.45,  157.768
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.667,   -893.69,  158.021
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.750,   -909.32,  158.274
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.833,   -939.63,  158.526
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2001.917,   -967.11,  158.778
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.000,  -1000.06,  159.029
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.083,  -1017.70,  159.280
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.167,   -993.53,  159.531
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.250,   -984.90,  159.781
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.333,   -969.24,  160.030
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.417,   -977.32,  160.280
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.500,   -977.89,  160.529
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.583,   -955.91,  160.777
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.667,   -922.45,  161.026
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.750,   -943.33,  161.274
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.833,   -966.02,  161.521
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2002.917,   -988.91,  161.768
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.000,  -1015.58,  162.015
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.083,  -1044.99,  162.261
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.167,  -1031.44,  162.507
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.250,   -990.24,  162.753
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.333,   -980.61,  162.998
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.417,  -1007.19,  163.243
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.500,  -1032.19,  163.487
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.583,  -1044.05,  163.732
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.667,  -1046.57,  163.975
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.750,  -1035.79,  164.219
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.833,  -1066.15,  164.462
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2003.917,  -1095.25,  164.704
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.000,  -1138.04,  164.947
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.083,  -1156.75,  165.189
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.167,  -1142.59,  165.430
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.250,  -1130.13,  165.672
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.333,  -1099.09,  165.913
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.417,  -1092.85,  166.153
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.500,  -1101.33,  166.393
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.583,  -1123.90,  166.633
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.667,  -1123.03,  166.873
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.750,  -1132.69,  167.112
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.833,  -1124.64,  167.351
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2004.917,  -1166.43,  167.589
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.000,  -1200.74,  167.827
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.083,  -1223.13,  168.065
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.167,  -1233.28,  168.303
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.250,  -1223.86,  168.540
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.333,  -1211.12,  168.777
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.417,  -1188.44,  169.013
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.500,  -1175.56,  169.249
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.583,  -1174.72,  169.485
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.667,  -1133.44,  169.721
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.750,  -1101.95,  169.956
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.833,  -1102.43,  170.191
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2005.917,  -1129.91,  170.425
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.000,  -1155.71,  170.660
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.083,  -1153.88,  170.893
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.167,  -1186.02,  171.127
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.250,  -1196.40,  171.360
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.333,  -1192.19,  171.593
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.417,  -1189.15,  171.826
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.500,  -1181.43,  172.058
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.583,  -1200.50,  172.290
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.667,  -1225.86,  172.522
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.750,  -1227.08,  172.753
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.833,  -1243.10,  172.984
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2006.917,  -1276.29,  173.215
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.000,  -1303.49,  173.445
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.083,  -1323.84,  173.676
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.167,  -1328.56,  173.905
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.250,  -1320.53,  174.135
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.333,  -1294.44,  174.364
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.417,  -1278.11,  174.593
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.500,  -1274.83,  174.822
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.583,  -1296.19,  175.050
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.667,  -1293.06,  175.278
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.750,  -1329.90,  175.506
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.833,  -1359.27,  175.733
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2007.917,  -1364.23,  175.960
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.000,  -1384.44,  176.187
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.083,  -1391.08,  176.414
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.167,  -1402.67,  176.640
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.250,  -1416.68,  176.866
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.333,  -1421.07,  177.092
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.417,  -1426.62,  177.317
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.500,  -1413.46,  177.542
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.583,  -1409.66,  177.767
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.667,  -1385.72,  177.992
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.750,  -1405.80,  178.216
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.833,  -1445.02,  178.440
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2008.917,  -1486.63,  178.664
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.000,  -1522.79,  178.887
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.083,  -1562.70,  179.110
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.167,  -1555.45,  179.333
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.250,  -1568.74,  179.556
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.333,  -1586.17,  179.778
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.417,  -1624.80,  180.000
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.500,  -1619.33,  180.222
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.583,  -1630.13,  180.443
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.667,  -1645.32,  180.664
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.750,  -1673.41,  180.885
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.833,  -1683.33,  181.106
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2009.917,  -1717.13,  181.326
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.000,  -1766.31,  181.547
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.083,  -1792.94,  181.766
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.167,  -1803.75,  181.986
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.250,  -1830.17,  182.205
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.333,  -1859.21,  182.424
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.417,  -1867.76,  182.643
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.500,  -1869.69,  182.862
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.583,  -1859.47,  183.080
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.667,  -1870.17,  183.298
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.750,  -1897.92,  183.516
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.833,  -1910.74,  183.734
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2010.917,  -1959.12,  183.951
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.000,  -2016.88,  184.168
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.083,  -2052.56,  184.385
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.167,  -2068.60,  184.601
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.250,  -2089.83,  184.817
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.333,  -2091.62,  185.033
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.417,  -2101.73,  185.249
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.500,  -2075.43,  185.465
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.583,  -2049.41,  185.680
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.667,  -2079.28,  185.895
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.750,  -2095.36,  186.109
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.833,  -2115.43,  186.324
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2011.917,  -2142.05,  186.538
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.000,  -2173.08,  186.752
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.083,  -2194.19,  186.966
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.167,  -2182.71,  187.180
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.250,  -2176.97,  187.393
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.333,  -2149.29,  187.606
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.417,  -2177.55,  187.819
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.500,  -2197.26,  188.031
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.583,  -2230.70,  188.243
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.667,  -2241.29,  188.455
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.750,  -2266.36,  188.667
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.833,  -2307.18,  188.879
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2012.917,  -2334.24,  189.090
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.000,  -2365.36,  189.301
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.083,  -2363.94,  189.512
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.167,  -2341.33,  189.723
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.250,  -2367.06,  189.933
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.333,  -2394.57,  190.143
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.417,  -2433.35,  190.353
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.500,  -2449.95,  190.563
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.583,  -2452.53,  190.773
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.667,  -2473.56,  190.982
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.750,  -2496.74,  191.191
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.833,  -2530.74,  191.400
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2013.917,  -2565.67,  191.608
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.000,  -2603.94,  191.817
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.083,  -2632.79,  192.025
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.167,  -2645.42,  192.233
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.250,  -2624.72,  192.440
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.333,  -2615.07,  192.648
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.417,  -2613.91,  192.855
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.500,  -2635.55,  193.062
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.583,  -2625.85,  193.269
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.667,  -2618.70,  193.475
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.750,  -2599.45,  193.682
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.833,  -2648.60,  193.888
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2014.917,  -2694.97,  194.094
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.000,  -2725.16,  194.299
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.083,  -2738.36,  194.505
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.167,  -2738.71,  194.710
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.250,  -2750.35,  194.915
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.333,  -2728.27,  195.120
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.417,  -2757.73,  195.325
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.500,  -2778.07,  195.529
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.583,  -2807.36,  195.733
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.667,  -2808.81,  195.937
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.750,  -2814.26,  196.141
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.833,  -2836.59,  196.344
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2015.917,  -2839.80,  196.548
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.000,  -2855.80,  196.751
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.083,  -2876.13,  196.954
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.167,  -2902.36,  197.156
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.250,  -2917.62,  197.359
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.333,  -2886.79,  197.561
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.417,  -2887.58,  197.763
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.500,  -2888.05,  197.965
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.583,  -2899.80,  198.167
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.667,  -2892.43,  198.368
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.750,  -2871.21,  198.569
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.833,  -2904.96,  198.771
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2016.917,  -2936.31,  198.971
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.000,  -2963.22,  199.172
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.083,  -2972.84,  199.372
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.167,  -2961.45,  199.573
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.250,  -2962.89,  199.773
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.333,  -2953.43,  199.973
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.417,  -2952.54,  200.172
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.500,  -2969.68,  200.372
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.583,  -2974.52,  200.571
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.667,  -3006.80,  200.770
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.750,  -3029.56,  200.969
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.833,  -3032.87,  201.167
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2017.917,  -3086.42,  201.366
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.000,  -3132.72,  201.564
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.083,  -3171.26,  201.762
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.167,  -3171.28,  201.960
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.250,  -3193.27,  202.158
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.333,  -3200.07,  202.355
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.417,  -3227.69,  202.553
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.500,  -3226.33,  202.750
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.583,  -3259.78,  202.947
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.667,  -3275.43,  203.143
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.750,  -3238.58,  203.340
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.833,  -3264.92,  203.536
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2018.917,  -3299.43,  203.732
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.000,  -3340.49,  203.928
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.083,  -3355.92,  204.124
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.167,  -3354.21,  204.320
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.250,  -3367.50,  204.515
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.333,  -3385.01,  204.710
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.417,  -3362.28,  204.905
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.500,  -3341.50,  205.100
RIGNOT, mass budget , Rignot, WAIS, 2114681.750, 2114681.750,    2019.583,  -3310.84,  205.295
